,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
260,3,3,3,80,10,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,0,0,0,1,1
261,3,3,3,80,10,3,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
262,3,3,3,80,14,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,1
263,3,3,3,80,14,5,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,1
264,3,3,3,80,16,4,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
265,3,3,3,55,14,3,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
266,3,1,3,80,10,4,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
267,3,1,3,80,10,3,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
268,3,1,3,80,10,2,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
269,3,1,3,55,14,4,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
270,3,1,3,55,16,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,1
271,2,4,3,55,16,2,24,2,41,2,1,5,564,2,0,9,1,2,0,1,0,0,1,0,0
272,2,4,3,80,16,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,0,0,0,1,1
273,1,4,3,55,7,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,1,0,1,1
274,1,4,3,55,7,2,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,1,0,1,0
275,1,4,3,80,7,1,24,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,0
276,1,4,3,80,7,3,1,2,41,2,1,5,564,2,0,9,1,2,0,1,0,0,1,0,0
277,1,4,3,55,7,4,24,2,41,2,1,5,564,2,0,9,1,2,0,1,0,0,0,1,0
278,1,4,3,55,7,5,1,2,41,2,1,5,564,2,0,9,1,2,0,1,1,0,0,1,1
279,3,4,3,55,14,4,24,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,0,1,1
280,3,3,3,80,10,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,0,1,1
281,3,3,3,80,10,3,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
282,3,3,3,80,14,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
283,3,3,3,80,14,5,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
284,3,3,3,80,16,4,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,1
285,3,3,3,55,14,3,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
286,3,1,3,80,10,4,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
287,3,1,3,80,10,3,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
288,3,1,3,80,10,2,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
289,3,1,3,80,14,4,24,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,0,1,1
290,3,1,3,55,14,4,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,1
291,3,1,3,55,16,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
292,2,4,3,55,16,2,24,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,1,0,0
293,2,4,3,55,16,1,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
294,2,4,3,80,16,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,0,1,0
295,1,4,3,55,7,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,1,0,1,0
296,1,4,3,55,7,2,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,1,0,1,0
297,1,4,3,80,7,1,24,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,1
298,1,4,3,80,7,3,1,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,1,0,0
299,1,4,3,55,7,4,24,1,41,5,1,6,855,5,0,2,2,2,1,1,0,0,0,1,1
300,1,4,3,55,7,5,1,1,41,5,1,6,855,5,0,2,2,2,1,1,1,0,0,1,0
301,3,4,3,55,14,4,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,1
302,3,3,3,80,10,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,1
303,3,3,3,80,10,3,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
304,3,3,3,80,14,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
305,3,3,3,80,14,5,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
306,3,3,3,80,16,4,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
307,3,3,3,55,14,3,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
308,3,2,3,80,10,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,1
309,3,2,3,80,10,1,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,1
310,3,2,3,80,10,2,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,0
311,3,2,3,80,10,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
312,2,4,3,55,16,2,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,1,0,1
313,2,4,3,55,16,1,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,1
314,2,4,3,80,16,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,0
315,1,4,3,55,7,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,1,0,1,0
316,1,4,3,55,7,2,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,1,0,1,1
317,1,4,3,80,7,1,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,0
318,1,4,3,80,7,3,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,1,0,1
319,1,4,3,55,7,4,24,2,21,3,0,4,1497,7,0,1,2,2,1,1,0,0,0,1,1
320,1,4,3,55,7,5,1,2,21,3,0,4,1497,7,0,1,2,2,1,1,1,0,0,1,0
321,3,4,3,55,14,4,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,0,1,1
322,3,3,3,80,10,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,0,1,1
323,3,3,3,80,10,3,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
324,3,3,3,80,14,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
325,3,3,3,80,14,5,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
326,3,3,3,80,16,4,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
327,3,3,3,55,14,3,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
328,3,1,3,80,10,4,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
329,3,1,3,80,10,3,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
330,3,1,3,80,10,2,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
331,3,1,3,80,14,4,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,0,1,0
332,3,1,3,55,14,4,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
333,3,1,3,55,16,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
334,2,4,3,55,16,2,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,1,0,1
335,2,4,3,55,16,1,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,1
336,2,4,3,80,16,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,0,1,0
337,1,4,3,55,7,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,1,0,1,0
338,1,4,3,55,7,2,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,1,0,1,0
339,1,4,3,80,7,1,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
340,1,4,3,80,7,3,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,1,0,1
341,1,4,3,55,7,4,24,1,31,5,1,6,1368,9,1,2,6,6,6,1,0,0,0,1,0
342,1,4,3,55,7,5,1,1,31,5,1,6,1368,9,1,2,6,6,6,1,1,0,0,1,0
343,3,4,3,55,14,4,24,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,0,1,1
344,3,3,3,80,10,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,0,1,1
345,3,3,3,80,10,3,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
346,3,3,3,80,14,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,1
347,3,3,3,80,14,5,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
348,3,3,3,80,16,4,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,1
349,3,3,3,55,14,3,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,1
350,3,1,3,80,10,4,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
351,3,1,3,80,10,3,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,1
352,3,1,3,80,10,2,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
353,3,1,3,80,14,4,24,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,0,1,1
354,3,1,3,55,14,4,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,1
355,3,1,3,55,16,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
356,2,4,3,55,16,2,24,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,1,0,0
357,2,4,3,55,16,1,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
358,2,4,3,80,16,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,0,1,0
359,1,4,3,55,7,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,1,0,1,1
360,1,4,3,55,7,2,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,1,0,1,0
361,1,4,3,80,7,1,24,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
362,1,4,3,80,7,3,1,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,1,0,1
363,1,4,3,55,7,4,24,2,31,5,1,5,170,4,0,1,6,6,1,1,0,0,0,1,1
364,1,4,3,55,7,5,1,2,31,5,1,5,170,4,0,1,6,6,1,1,1,0,0,1,0
365,3,4,3,55,14,4,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,1
366,3,3,3,80,10,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
367,3,3,3,80,10,2,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,1
368,3,3,3,80,10,3,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,1
369,3,3,3,80,14,5,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
370,3,3,3,80,14,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,0
371,3,3,3,80,14,5,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,0
372,3,3,3,80,14,4,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,1
373,3,3,3,80,16,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
374,3,3,3,80,16,4,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,1
375,3,3,3,55,14,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
376,3,3,3,55,14,3,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,1
377,3,4,3,55,10,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
378,2,4,3,55,16,2,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,1,0,1
379,2,4,3,55,16,1,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,0
380,2,4,3,80,16,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,0
381,1,4,3,55,7,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,1,0,1,0
382,1,4,3,55,7,2,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,1,0,1,1
383,1,4,3,80,7,1,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,1
384,1,4,3,80,7,3,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,1,0,0
385,1,4,3,55,7,4,24,2,21,4,0,5,1497,9,2,0,2,2,6,1,0,0,0,1,1
386,1,4,3,55,7,5,1,2,21,4,0,5,1497,9,2,0,2,2,6,1,1,0,0,1,0
387,3,4,3,55,14,4,24,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,1
388,3,3,3,80,10,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,1
389,3,3,3,80,10,3,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,1
390,3,3,3,80,14,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,0
391,3,3,3,80,14,5,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,0
392,3,3,3,80,16,4,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,1
393,3,3,3,55,14,3,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,1
394,3,2,3,80,10,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,1
395,3,2,3,80,10,1,24,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,1
396,3,2,3,80,10,2,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,0
397,3,2,3,80,10,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,1
398,3,2,3,80,16,4,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,1
399,3,2,3,80,16,2,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,0
400,2,4,3,55,16,2,24,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,1,0,1
401,2,4,3,55,16,1,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,0
402,2,4,3,80,16,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,0,1,0
403,1,4,3,55,7,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,1,0,1,1
404,1,4,3,55,7,2,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,1,0,1,1
405,1,4,3,80,7,1,24,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,1
406,1,4,3,80,7,3,1,1,55,5,0,5,153,5,0,1,1,2,1,1,0,0,1,0,1
407,1,4,3,55,7,5,1,1,55,5,0,5,153,5,0,1,1,2,1,1,1,0,0,1,0
408,3,4,3,55,14,4,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
409,3,3,3,80,10,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
410,3,3,3,80,10,2,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
411,3,3,3,80,10,3,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,0
412,3,3,3,80,14,5,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
413,3,3,3,80,14,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,0
414,3,3,3,80,14,5,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,1
415,3,3,3,80,14,4,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,1
416,3,3,3,80,16,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,0
417,3,3,3,80,16,4,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,0
418,3,3,3,55,14,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,0
419,3,3,3,55,14,3,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,1
420,3,4,3,55,10,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,0
421,2,4,3,55,16,2,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,1,0,0
422,2,4,3,55,16,1,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,1
423,2,4,3,80,16,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
424,1,4,3,55,7,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,1,0,1,0
425,1,4,3,55,7,2,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,1,0,1,1
426,1,4,3,80,7,1,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,1
427,1,4,3,80,7,3,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,1,0,0
428,1,4,3,55,7,4,24,1,26,4,0,5,1368,5,0,2,2,1,1,1,0,0,0,1,1
429,1,4,3,55,7,5,1,1,26,4,0,5,1368,5,0,2,2,1,1,1,1,0,0,1,0
430,3,4,3,55,14,4,24,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,1
431,3,3,3,80,10,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,0
432,3,3,3,80,10,2,24,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,0
433,3,3,3,80,10,3,1,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
434,3,3,3,80,14,5,24,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,1
435,3,3,3,80,14,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
436,3,3,3,80,14,5,24,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
437,3,3,3,80,14,4,24,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
438,3,3,3,80,16,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,0
439,3,3,3,80,16,4,1,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
440,3,3,3,55,14,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,1
441,3,3,3,55,14,3,24,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
442,3,4,3,55,10,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,1
443,2,4,3,55,16,2,24,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,1,0,1
444,2,4,3,55,16,1,24,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
445,2,4,3,80,16,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,0
446,1,4,3,55,7,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,1,1,0,1,1
447,1,4,3,80,7,1,24,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
448,1,4,3,80,7,3,1,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,1,0,1
449,1,4,3,55,7,4,24,1,31,4,1,2,772,5,9,9,9,9,9,1,0,0,0,1,1
450,1,4,3,55,7,5,1,1,31,4,1,2,772,5,9,9,9,9,9,1,1,0,0,1,1
451,3,4,3,55,14,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
452,3,3,3,80,10,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
453,3,3,3,80,10,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,0
454,3,3,3,80,10,3,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
455,3,3,3,80,14,5,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
456,3,3,3,80,14,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
457,3,3,3,80,14,5,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
458,3,3,3,80,14,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
459,3,3,3,80,16,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
460,3,3,3,80,16,4,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
461,3,3,3,55,14,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
462,3,3,3,55,14,3,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
463,3,4,3,55,10,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
464,2,4,3,55,16,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,1,0,0
465,2,4,3,55,16,1,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,0
466,2,4,3,80,16,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,0
467,1,4,3,55,7,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,1,0,1,1
468,1,4,3,55,7,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,1,0,1,0
469,1,4,3,80,7,1,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,0
470,1,4,3,80,7,3,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,1,0,1
471,1,4,3,55,7,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
472,1,4,3,55,7,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
473,3,4,3,55,14,4,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,0,1,1
474,3,3,3,80,10,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,0,1,1
475,3,3,3,80,10,3,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
476,3,3,3,80,14,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
477,3,3,3,80,14,5,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
478,3,3,3,80,16,4,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
479,3,3,3,55,14,3,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
480,3,1,3,80,10,4,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,0
481,3,1,3,80,10,3,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,0
482,3,1,3,80,10,2,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
483,3,1,3,80,14,4,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,0,1,1
484,3,1,3,55,14,4,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
485,3,1,3,55,16,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,0
486,2,4,3,55,16,2,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,1,0,1
487,2,4,3,55,16,1,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
488,2,4,3,80,16,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,0,1,1
489,1,4,3,55,7,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,1,0,1,0
490,1,4,3,55,7,2,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,1,0,1,1
491,1,4,3,80,7,1,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,1
492,1,4,3,80,7,3,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,1,0,1
493,1,4,3,55,7,4,24,1,55,5,1,6,1072,9,2,2,6,6,1,1,0,0,0,1,1
494,1,4,3,55,7,5,1,1,55,5,1,6,1072,9,2,2,6,6,1,1,1,0,0,1,0
495,3,4,3,55,14,4,24,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,1
496,3,3,3,80,10,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,1
497,3,3,3,80,10,2,24,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,0
498,3,3,3,80,10,3,1,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
499,3,3,3,80,14,5,24,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,0
500,3,3,3,80,14,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,0
501,3,3,3,80,14,5,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,0
502,3,3,3,80,14,4,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
503,3,3,3,80,16,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,0
504,3,3,3,80,16,4,1,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
505,3,3,3,55,14,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,1
506,3,3,3,55,14,3,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
507,3,4,3,55,10,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,1
508,2,4,3,55,16,2,24,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,1,0,0
509,2,4,3,55,16,1,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
510,2,4,3,80,16,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,0
511,1,4,3,55,7,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,1,1,0,1,0
512,1,4,3,55,7,2,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,1,0,1,0
513,1,4,3,80,7,1,24,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,1
514,1,4,3,80,7,3,1,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,1,0,0
515,1,4,3,55,7,4,24,2,46,4,0,5,564,4,0,1,1,1,0,1,0,0,0,1,1
516,1,4,3,55,7,5,1,2,46,4,0,5,564,4,0,1,1,1,0,1,1,0,0,1,0
517,3,4,3,55,14,4,24,1,31,4,0,3,1072,4,6,9,9,2,1,1,0,0,0,1,1
518,3,3,3,80,10,5,1,1,31,4,0,3,1072,4,6,9,9,2,1,1,0,0,0,1,1
519,3,3,3,80,10,2,24,1,31,4,0,3,1072,4,6,9,9,2,1,1,0,0,0,1,1
520,3,3,3,80,10,3,1,1,31,4,0,3,1072,4,6,9,9,2,1,1,1,0,0,1,0
521,3,3,3,80,14,5,24,1,31,4,0,3,1072,4,6,9,9,2,1,1,0,0,0,1,1
522,3,3,3,80,14,5,1,1,31,4,0,3,1072,4,6,9,9,2,1,1,1,0,0,1,1
